UID: 497884990,Company Name: ,Country: 
Uid,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time(UTC)
497884990,USDT,BTCUSDT,TRADE,BUY,0.00800000000000000000,0.00800000000000000000,87181.60000000000000000000,0.00000000000000000000,-0.13949056000000000000,0.00000000000000000000,-0.13949056000000000000,365.85757689000000000000,OPEN,2025-12-01 01:30:14
497884990,USDT,BTCUSDT,TRADE,BUY,0.00800000000000000000,0.00000000000000000000,91538.60000000000000000000,0.00000000000000000000,-0.32221588000000000000,-0.75360000000000000000,-1.07581588000000000000,365.99706745000000000000,CLOSE,2025-11-30 13:18:14
497884990,USDT,BTCUSDT,TRADE,SELL,0.00400000000000000000,-0.00800000000000000000,91444.40000000000000000000,0.00000000000000000000,-0.07315552000000000000,0.00000000000000000000,-0.07315552000000000000,367.07288333000000000000,OPEN,2025-11-30 12:50:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00400000000000000000,91444.40000000000000000000,0.00000000000000000000,-0.03657776000000000000,0.00000000000000000000,-0.03657776000000000000,367.14603885000000000000,OPEN,2025-11-30 12:49:36
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,91444.40000000000000000000,0.00000000000000000000,-0.03657776000000000000,0.00000000000000000000,-0.03657776000000000000,367.18261661000000000000,OPEN,2025-11-30 12:49:34
497884990,USDT,BTCUSDT,TRADE,SELL,0.05400000000000000000,0.00000000000000000000,91409.90000000000000000000,0.00000000000000000000,-2.17189923000000000000,33.95880000000000000000,31.78690077000000000000,367.21919437000000000000,CLOSE,2025-11-30 12:44:37
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.05400000000000000000,--,-0.25717555000000000000,0.00000000000000000000,0.00000000000000000000,-0.25717555000000000000,335.43229360000000000000,SETTLEMENT,2025-11-30 08:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.03200000000000000000,0.05400000000000000000,90732.80000000000000000000,0.00000000000000000000,-0.58068992000000000000,0.00000000000000000000,-0.58068992000000000000,335.68946915000000000000,OPEN,2025-11-30 02:53:48
497884990,USDT,BTCUSDT,TRADE,BUY,0.01400000000000000000,0.02200000000000000000,90803.30000000000000000000,0.00000000000000000000,-0.25424924000000000000,0.00000000000000000000,-0.25424924000000000000,336.27015907000000000000,OPEN,2025-11-30 02:49:01
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.00800000000000000000,--,-0.05305877000000000000,0.00000000000000000000,0.00000000000000000000,-0.05305877000000000000,336.52440831000000000000,SETTLEMENT,2025-11-30 00:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.00800000000000000000,0.00800000000000000000,90935.00000000000000000000,0.00000000000000000000,-0.14549600000000000000,0.00000000000000000000,-0.14549600000000000000,336.57746708000000000000,OPEN,2025-11-29 20:59:34
497884990,USDT,BTCUSDT,TRADE,SELL,0.02400000000000000000,0.00000000000000000000,91033.90000000000000000000,0.00000000000000000000,-0.96131799000000000000,4.64400000000000000000,3.68268201000000000000,336.72296308000000000000,CLOSE,2025-11-29 15:22:25
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.02400000000000000000,--,0.02120261000000000000,0.00000000000000000000,0.00000000000000000000,0.02120261000000000000,333.04028107000000000000,SETTLEMENT,2025-11-29 08:00:00
497884990,USDT,,TRANSFER_IN,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,127.36000000000000000000,127.36000000000000000000,333.01907846000000000000,--,2025-11-29 04:12:39
497884990,USDT,BTCUSDT,TRADE,BUY,0.02400000000000000000,0.02400000000000000000,90840.40000000000000000000,0.00000000000000000000,-0.43603392000000000000,0.00000000000000000000,-0.43603392000000000000,205.65907846000000000000,OPEN,2025-11-29 00:26:11
497884990,USDT,BTCUSDT,TRADE,SELL,0.00600000000000000000,0.00000000000000000000,92159.90000000000000000000,0.00000000000000000000,-0.24330214000000000000,-1.27060000000000000000,-1.51390214000000000000,206.09511238000000000000,CLOSE,2025-11-28 15:03:21
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00600000000000000000,92004.70000000000000000000,0.00000000000000000000,-0.03680188000000000000,0.00000000000000000000,-0.03680188000000000000,207.60901452000000000000,OPEN,2025-11-28 14:47:17
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00400000000000000000,92226.40000000000000000000,0.00000000000000000000,-0.03689056000000000000,0.00000000000000000000,-0.03689056000000000000,207.64581640000000000000,OPEN,2025-11-28 14:40:56
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00200000000000000000,92883.90000000000000000000,0.00000000000000000000,-0.03715356000000000000,0.00000000000000000000,-0.03715356000000000000,207.68270696000000000000,OPEN,2025-11-28 14:27:25
497884990,USDT,BTCUSDT,TRADE,SELL,0.02400000000000000000,0.00000000000000000000,91600.00000000000000000000,0.00000000000000000000,-0.43968000000000000000,1.02460000000000000000,0.58492000000000000000,207.71986052000000000000,CLOSE,2025-11-28 09:09:22
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.02400000000000000000,--,0.00824305000000000000,0.00000000000000000000,0.00000000000000000000,0.00824305000000000000,207.13494052000000000000,SETTLEMENT,2025-11-28 08:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.02400000000000000000,91312.10000000000000000000,0.00000000000000000000,-0.03652484000000000000,0.00000000000000000000,-0.03652484000000000000,207.12669747000000000000,OPEN,2025-11-28 06:23:32
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.02200000000000000000,--,-0.00341403000000000000,0.00000000000000000000,0.00000000000000000000,-0.00341403000000000000,207.16322231000000000000,SETTLEMENT,2025-11-28 00:00:00
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.02200000000000000000,--,0.01601981000000000000,0.00000000000000000000,0.00000000000000000000,0.01601981000000000000,207.16663634000000000000,SETTLEMENT,2025-11-27 16:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.02200000000000000000,0.02200000000000000000,91579.60000000000000000000,0.00000000000000000000,-0.40295024000000000000,0.00000000000000000000,-0.40295024000000000000,207.15061653000000000000,OPEN,2025-11-27 09:51:17
497884990,USDT,BTCUSDT,TRADE,BUY,0.02100000000000000000,0.00000000000000000000,90919.10000000000000000000,0.00000000000000000000,-0.84009249000000000000,6.24130000000000000000,5.40120751000000000000,207.55356677000000000000,CLOSE,2025-11-27 05:41:50
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.01300000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.03649596000000000000,0.00000000000000000000,-0.03649596000000000000,202.29834310000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00700000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.01824798000000000000,0.00000000000000000000,-0.01824798000000000000,202.40783098000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00800000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.01824798000000000000,0.00000000000000000000,-0.01824798000000000000,202.38958300000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.01000000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.03649596000000000000,0.00000000000000000000,-0.03649596000000000000,202.35308704000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.01100000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.01824798000000000000,0.00000000000000000000,-0.01824798000000000000,202.33483906000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00600000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.01824798000000000000,0.00000000000000000000,-0.01824798000000000000,202.42607896000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.02100000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.03649596000000000000,0.00000000000000000000,-0.03649596000000000000,202.15235926000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00600000000000000000,-0.01900000000000000000,91239.90000000000000000000,0.00000000000000000000,-0.10948788000000000000,0.00000000000000000000,-0.10948788000000000000,202.18885522000000000000,OPEN,2025-11-27 04:13:02
497884990,USDT,BTCUSDT,TRADE,SELL,0.00500000000000000000,-0.00500000000000000000,91140.80000000000000000000,0.00000000000000000000,-0.09114080000000000000,0.00000000000000000000,-0.09114080000000000000,202.44432694000000000000,OPEN,2025-11-27 03:55:46
